id;pattern_code;line_id;pattern_id;direction;short_name;long_name;valid_from;valid_until;total_distance
178340;142;145;142;;142;01181001;13/11/2016;01/01/2036;5950
178340;142;185;142;;142;01181001;13/11/2016;01/01/2036;5950
178340;142;210;142;;142;01181001;13/11/2016;01/01/2036;5950
178340;142;270;142;;142;01181001;13/11/2016;01/01/2036;5950
178340;142;1014394;142;;142;01181001;13/11/2016;01/01/2036;5950
178340;142;1260308;142;;142;01181001;13/11/2016;01/01/2036;5950
178340;142;1260309;142;;142;01181001;13/11/2016;01/01/2036;5950
178340;142;1551443;142;;142;01181001;13/11/2016;01/01/2036;5950
1123064;160;17;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;25;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;26;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;27;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;33;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;37;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;38;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;39;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;40;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;44;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;45;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;49;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;65;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;67;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;75;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;79;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;102;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;116;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;120;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;122;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;128;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;130;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;140;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;145;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;150;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;236;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;270;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;1014394;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;1260308;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;1260309;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;1551443;160;;160;01181001;13/11/2016;01/01/2036;14150
1123064;160;1712588;160;;160;01181001;13/11/2016;01/01/2036;14150
783215;161;0;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;1;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;4;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;13;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;14;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;17;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;25;161;;161;01181001;13/11/2016;01/01/2036;170
1123241;176;76;176;;176;01181001;13/11/2016;01/01/2036;7340
1123241;176;79;176;;176;01181001;13/11/2016;01/01/2036;7340
1123241;176;116;176;;176;01181001;13/11/2016;01/01/2036;7340
1123241;176;122;176;;176;01181001;13/11/2016;01/01/2036;7340
1123241;176;140;176;;176;01181001;13/11/2016;01/01/2036;7340
1123241;176;142;176;;176;01181001;13/11/2016;01/01/2036;7340
1123241;176;145;176;;176;01181001;13/11/2016;01/01/2036;7340
1123241;176;150;176;;176;01181001;13/11/2016;01/01/2036;7340
1123241;176;151;176;;176;01181001;13/11/2016;01/01/2036;7340
1123241;176;185;176;;176;01181001;13/11/2016;01/01/2036;7340
1123241;176;236;176;;176;01181001;13/11/2016;01/01/2036;7340
1123241;176;270;176;;176;01181001;13/11/2016;01/01/2036;7340
1123241;176;1005939;176;;176;01181001;13/11/2016;01/01/2036;7340
1123241;176;1260309;176;;176;01181001;13/11/2016;01/01/2036;7340
1123241;176;1468594;176;;176;01181001;13/11/2016;01/01/2036;7340
1123241;176;1551443;176;;176;01181001;13/11/2016;01/01/2036;7340
1093840;177;0;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;4;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;7;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;13;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;15;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;16;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;17;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;18;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;25;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;26;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;27;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;32;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;33;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;38;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;39;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;40;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;41;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;42;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;43;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;49;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;65;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;67;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;69;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;74;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;75;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;76;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;79;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;83;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;122;177;;177;01181001;13/11/2016;01/01/2036;4240
430136;192;1468594;192;;192;01181001;13/11/2016;01/01/2036;0
1093852;193;0;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;1;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;4;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;9;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;13;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;14;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;15;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;16;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;17;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;25;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;26;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;33;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;40;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;44;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;49;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;59;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;67;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;69;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;76;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;79;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;83;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;102;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;114;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;116;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;145;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;150;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;151;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;220;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;236;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;270;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;1005939;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;1136253;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;1260308;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;1260309;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;1468594;193;;193;01181001;13/11/2016;01/01/2036;2675
1093852;193;1551443;193;;193;01181001;13/11/2016;01/01/2036;2675
193974;194;0;194;;194;01181001;13/11/2016;01/01/2036;256
193974;194;1;194;;194;01181001;13/11/2016;01/01/2036;256
193974;194;4;194;;194;01181001;13/11/2016;01/01/2036;256
1472091;31:16;31;2042535;Outbound;31:16;00310005;13/10/2016;01/01/2036;14234
1472136;31:17;31;2313182;Outbound;31:17;00310006;13/10/2016;01/01/2036;22456
1472206;31:18;31;2313183;Inbound;31:18;00311002;13/10/2016;01/01/2036;16448
1472262;31:25;31;1030754;Outbound;31:25;031A0002;13/10/2016;01/01/2036;23022
1472336;31:26;31;1030755;Inbound;31:26;031A1002;13/10/2016;01/01/2036;22661
1472411;31:44;31;2313184;Outbound;31:44;031B0002;13/10/2016;01/01/2036;20286
1472479;31:45;31;2313185;Inbound;31:45;031B1003;13/10/2016;01/01/2036;16501
1472534;31:46;31;2313186;Inbound;31:46;031B1004;13/10/2016;01/01/2036;22471
1472611;31:57;31;2313187;Outbound;31:57;00320002;13/10/2016;01/01/2036;19808
783248;105;75;105;;105;01181001;13/11/2016;01/01/2036;6800
783248;105;76;105;;105;01181001;13/11/2016;01/01/2036;6800
783248;105;102;105;;105;01181001;13/11/2016;01/01/2036;6800
783248;105;111;105;;105;01181001;13/11/2016;01/01/2036;6800
783248;105;114;105;;105;01181001;13/11/2016;01/01/2036;6800
783248;105;120;105;;105;01181001;13/11/2016;01/01/2036;6800
783248;105;122;105;;105;01181001;13/11/2016;01/01/2036;6800
783248;105;128;105;;105;01181001;13/11/2016;01/01/2036;6800
783248;105;130;105;;105;01181001;13/11/2016;01/01/2036;6800
783248;105;150;105;;105;01181001;13/11/2016;01/01/2036;6800
783248;105;210;105;;105;01181001;13/11/2016;01/01/2036;6800
783248;105;220;105;;105;01181001;13/11/2016;01/01/2036;6800
783248;105;270;105;;105;01181001;13/11/2016;01/01/2036;6800
783248;105;1003922;105;;105;01181001;13/11/2016;01/01/2036;6800
783248;105;1014394;105;;105;01181001;13/11/2016;01/01/2036;6800
783248;105;1014395;105;;105;01181001;13/11/2016;01/01/2036;6800
783248;105;1014396;105;;105;01181001;13/11/2016;01/01/2036;6800
783248;105;1260309;105;;105;01181001;13/11/2016;01/01/2036;6800
783248;105;1330001;105;;105;01181001;13/11/2016;01/01/2036;6800
783248;105;1468596;105;;105;01181001;13/11/2016;01/01/2036;6800
783251;106;0;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;1;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;7;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;15;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;16;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;18;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;25;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;26;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;27;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;31;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;32;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;40;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;41;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;42;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;43;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;53;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;59;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;67;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;75;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;76;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;102;106;;106;01181001;13/11/2016;01/01/2036;11996
783251;106;114;106;;106;01181001;13/11/2016;01/01/2036;11996
429995;123;59;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;63;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;67;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;74;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;75;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;76;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;79;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;102;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;111;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;114;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;120;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;128;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;142;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;145;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;220;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;270;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;1014394;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;1260309;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;1330001;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;1468596;123;;123;01181001;13/11/2016;01/01/2036;528
429995;123;1551443;123;;123;01181001;13/11/2016;01/01/2036;528
1123310;124;0;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;7;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;15;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;16;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;17;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;25;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;26;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;27;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;32;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;33;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;37;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;38;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;39;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;40;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;41;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;42;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;43;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;53;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;59;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;67;124;;124;01181001;13/11/2016;01/01/2036;7340
1123310;124;74;124;;124;01181001;13/11/2016;01/01/2036;7340
158519;143;0;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;7;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;15;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;25;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;26;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;27;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;38;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;40;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;49;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;65;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;67;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;74;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;75;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;76;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;111;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;120;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;145;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;185;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;270;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;1014394;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;1260308;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;1260309;143;;143;01181001;13/11/2016;01/01/2036;220
158519;143;1551443;143;;143;01181001;13/11/2016;01/01/2036;220
158516;144;0;144;;144;01181001;13/11/2016;01/01/2036;700
158516;144;1;144;;144;01181001;13/11/2016;01/01/2036;700
158516;144;7;144;;144;01181001;13/11/2016;01/01/2036;700
158516;144;15;144;;144;01181001;13/11/2016;01/01/2036;700
158516;144;25;144;;144;01181001;13/11/2016;01/01/2036;700
158516;144;26;144;;144;01181001;13/11/2016;01/01/2036;700
158516;144;27;144;;144;01181001;13/11/2016;01/01/2036;700
158516;144;32;144;;144;01181001;13/11/2016;01/01/2036;700
158516;144;33;144;;144;01181001;13/11/2016;01/01/2036;700
158516;144;38;144;;144;01181001;13/11/2016;01/01/2036;700
158516;144;40;144;;144;01181001;13/11/2016;01/01/2036;700
158516;144;41;144;;144;01181001;13/11/2016;01/01/2036;700
158516;144;43;144;;144;01181001;13/11/2016;01/01/2036;700
783215;161;26;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;27;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;31;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;32;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;33;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;37;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;38;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;39;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;41;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;44;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;45;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;49;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;53;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;65;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;67;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;69;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;74;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;75;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;79;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;102;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;116;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;120;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;122;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;123;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;128;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;130;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;140;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;145;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;150;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;151;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;270;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;1003922;161;;161;01181001;13/11/2016;01/01/2036;170
783215;161;1014395;161;;161;01181001;13/11/2016;01/01/2036;170
1093840;177;123;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;145;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;150;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;151;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;185;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;220;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;270;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;1005939;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;1136253;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;1260309;177;;177;01181001;13/11/2016;01/01/2036;4240
1093840;177;1468594;177;;177;01181001;13/11/2016;01/01/2036;4240
1093843;178;0;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;4;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;7;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;9;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;13;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;15;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;17;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;18;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;25;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;26;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;27;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;33;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;38;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;40;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;65;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;67;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;69;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;74;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;75;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;76;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;79;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;83;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;116;178;;178;01181001;13/11/2016;01/01/2036;4300
1093843;178;122;178;;178;01181001;13/11/2016;01/01/2036;4300
